"uid","pair_d2","annotation_status","section","Q_bangla","A_bangla","Q_en","A_en","strict_direct_exp","broad_direct_exp","hearsay","A1_no_opinion","A2_no_opinion_lack_exposure","A3_humans_are_equal","A4_extended_help","A7_grateful_to_god","A8_express_gratitude","A9_prejudice","A10_suspicion","A11_bitter_contempt","A12_lack_of_interest","A13_empathy_sympathy","A14_aid","A15_compliments","A16_religious_fraternity","B1_no_benefits","B2_specific_pos_event","B3_financial_help","B4_more_jobs","B5_reduced_rent","B6_provided_shelter","B7_provided_food","C1_no_problems","C2_fear_concern","C4_increased_prices","C5_security_concern","C6_reduced_land","C7_reduced_wages","C8_reduced_jobs","C9_perceive_lack_morals","C10_movement_restrictions","C11_need_pay_rent","C13_reduced_resources","C14_enviro_harm","C15_increased_supervis","C16_quarrel_dispute","C17_overcrowded","D1_no_actions","D2_vague_action","D3_social_harmony","D4_allocate_resources","D5_leave_evacuate","D6_govt_knows_better","D7_does_not_know","D8_remain_disciplined","D9_stronger_boundary","D10_econ_integrat","D11_sources_of_info","D12_more_interact","D13_increased_mobility","shuffle_var"
"C718095007",4901,"annotated","C","বাংলাদেশীরা আলাদাভাবে চাই কিনা এ রকম আর কিছু আছে?","নাই, নাই।","Is there anything else Bangladeshis want separately?","no, no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381
"C718095007",4902,"annotated","D","আপু, গ্রামী, স্থানীয় ও রোহিঙ্গাদের মধ্যে এখন যে রকম সম্পর্ক আছে তার চেয়ে আরও ভাল করার জন্য কী করা যায়?","রেশন যদি আরও বেশি করে দেয় তাহলে বিক্রি করে ছেলেমেয়েদের পড়ালেখা করাইতে পারবে এটা ভাল আর কি। আমরাও সুখ করে বাজার খেতে পারব।","What can be done to improve the relationship between Apu, Grami, locals and Rohingyas as it is now?","If the ration is increased, then the children can be educated by selling what is better. We can eat the market happily.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,381
"C718095007",4903,"annotated","D","আপু গ্রামী আর রোহিঙ্গা এখন যে মিলেমিশে আছে কি করলে আরো ভালভাবে মিলেমিশে থাকতে পারবে বলে মনে হয় আপনার মতে?","আমাদের এখন চিন্তা এখানে ঘর-বাড়ি জ্বালিয়ে দেওয়া হচ্ছে। এখন রোহিঙ্গাকে বেশি অশান্তি দিচ্ছে। গ্রামী আর রোহিঙ্গা মিলেমিশে থাকার জন্য বেশি আশা করে খুশি হতে চাই।","What do you think the villagers and the Rohingyas can live together better?","We are now thinking that houses are being burnt here. Now the Rohingya are causing more unrest. I want to be happy with more hope for villagers and Rohingya to live together.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381
"C718095007",4904,"annotated","D","কি করলে আরো মিলেমিশে থাকতে পারবেন?","আপনাদের সরকার থেকে মিলমিশ করে দিতে হবে।","What can you do to be more harmonious?","You have to match it with the government.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381
"C718095007",4905,"annotated","D","সরকার মিলমিশ করে দিতে পারে?","সরকার চাইলে মিলমিশ করে দিতে পারে, সব সরকারের কথা।","Can the government reconcile?","The government can match it if it wants, it's all about the government.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,381
"C718095007",4906,"annotated","D","সরকার কি করে দিলে আপনারা আরো মিলেমিশে থাকতে পারবেন?","ওদেরকে মানা করলে ঘর-বাড়ি না জ্বালানোর জন্য তখন কি আর করবে? এরপরে গ্রামী ও রোহিঙ্গা মিলেমিশে থাকতে পারবে?","If the government does what you can live together?","If you obey them, what else will you do to not burn the houses? Then the villagers and Rohingya can live together?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,381
"C718095007",4907,"annotated","D","একটাতো বললেন, আরো কিছু কি করলে মিলেমিশে থাকা যাবে?","আরো কিছু এ রকম আর কি।","One of them said, what else can you do to stay together?","What else is there like this?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381
"H118005011",16366,"annotated","A","ভাইয়া, এতক্ষণ আমরা আপনার সুখ-দুঃখের এবং সন্তানদের স্বপ্ন-আশা-ইচ্ছা নিয়ে আলোচনা করেছি। এখন রোহিঙ্গাদের সম্পর্কে কিছু বলুন তো?","রোহিঙ্গা সম্পর্কে আমার আইডিয়া নেই। আমি সেখানে যাই না এবং আমি বাংলাদেশের মানুষ হওয়াই কীভাবে সেদিকে যাব?","We discussed the dreams, hopes and wishes of Kher and the children. Now tell me something about the Rohingya?","I have no idea about Rohingya. I don't go there and how can I go there being a Bangladeshi?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383
"H118005011",16367,"annotated","A","ভাইয়া, রোহিঙ্গাদের সম্পর্কে যতটুকু জানেন ততটুকু বলুন।","তারা এখানে এসেছে। তারা বার্মা নতুন নতুন বাংলাদেশে আসার সময় একবার গিয়েছিলাম এবং দেখেছিলাম। কিন্তু তারা কেমন, তাদের পরিবার কেমন, চলাফেরা কেমন-সেটা জানি না।","Brother, tell me as much as you know about the Rohingyas.","They came here. When they came from Burma to new Bangladesh, I went and saw it once. But I don't know how they are, how their family is, how they move.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383
"H118005011",16368,"annotated","A","আচ্ছা, যতটুকু দেখেছেন ততটুকু আমাদেরকে বলেন?","তারা আসার পরে আশ্রয় ও থাকার জায়গা পাচ্ছিল না। বড়ো দুঃখের বিষয়। কীভাবে একটি দেশের অনেক মানুষকে অন্য দেশে পাঠিয়ে দিল? তারা ও আমরা মুসলমান বিধায় দুঃখ প্রকাশ করতে হয়। আমার আর্থিক অবস্থা খারাপ বিধায় তাদেরকে কিভাবে সাহায্য করি?","Well, tell us as much as you saw?","They were not getting shelter and accommodation after their arrival. It is a great pity. How many people of one country sent to another country? They and we must express our sorrow because we are Muslims. How can I help them because my financial situation is bad?",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383
"H118005011",16369,"annotated","B","আচ্ছা, তো ভাইয়া, এমন একটা ঘটনা বলতে পারবেন, যখন আপনার মনে হয়েছে যে, রোহিঙ্গারা আসাতে আপনাদের উপকার হয়েছে?","না, আমাদের দেশের উপকার দেখছি না। সাধারণত বাংলাদেশের মানুষ খাবার পায় না; দেশে যে চাষাবাদ ও উন্নতি হয় তা বিদেশের কিছু মানুষকে না দিয়ে আমরা মিলমিশ করে খাই-আমার এটাই মনে হয়।","Well, brother, can you tell me an incident when you felt that the arrival of the Rohingyas benefited you?","No, not seeing the benefits of our country. Generally people of Bangladesh do not get food; I think that the cultivation and development in the country is shared by us instead of being given to some foreign people.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383
"H118005011",16370,"annotated","B","তো কোন উপকার হয় নি বলছেন, তাই তো?","হ্যা","So there was no benefit, so you say?","yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383
"H118005011",16371,"annotated","C","আচ্ছা, এমন একটা ঘটনা বলতে পারবেন, যখন আপনার মনে হয়েছে যে, রোহিঙ্গারা আসাতে আপনাদের অসুবিধা হয়েছে?","না, না অসুবিধা/ক্ষতি হয়েছে-এটা তাদের ধারনা। আমার ধারনা হল- তারা বাংলাদেশে আছে এতে কোন সমস্যা নেই। আমি মনে করি, আমাদের দেশে আমরা নিজেরাই ঠিকমত বাস করতে পারছি না। ঠিকমত খেতে পারছি না।পাশের দেশ বার্মা থেকে তারা বাংলাদেশে এসে যে জ্যাম সৃষ্টি করেছে তা আগে দেখা যায় নি। আরেকটি বিষয় দেখা যাচ্ছে, তারা এখন যে জায়াগায় আছে (অডিও কেটে গেছে ৭/৮ মিনিট পর্যন্ত)","Well, can you tell me an incident, when you felt that you had difficulty in coming Rohingyas?","No, no inconvenience/damage - it's their opinion. My opinion is that there is no problem with them being in Bangladesh. I think we are not able to live properly in our country. I can't eat properly. The jam created by them coming to Bangladesh from the neighboring country Burma was never seen before. Another thing that appears, is where they are now (audio cut to 7/8 minutes).",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383
"H118005011",16372,"annotated","C","ভাইয়া, রোহিঙ্গারা বাংলাদেশে আসায় অনেক সমস্যার কথা বলেছিলেন, সেগুলো কি কি ছিল?","আমাদের বাংলাদেশে আয় কম কিন্তু ব্যয় বেশি। বাংলাদেশের নাগরিকরাও তো ঠিকমত সুযোগ সুবিধা পাচ্ছে না। বিদেশী রাষ্ট্র তাদের জন্য টাকা-পয়সা বরাদ্ধ করলেও তাদের জন্য খাদ্য ও কাঁচা তরকারি সব বাংলাদেশ থেকে যায়। যেমন, আলু/ডাল/তেল। এগুলো তারা বিমান দিয়ে বহন করে এখানে এনে দিচ্ছে না। সবকিছু আমাদের দেশ থেকে ক্রয় করে তাদেরকে দিচ্ছে। ফলে ১ পোয়ার যে জিনিস আমরা আগে ২০ টাকা দিয়ে ক্রয় করতাম তা এখন ৪০ টাকা দিয়ে ক্রয় করে খেতে হচ্ছে। হয়তো তারা আসার কারনে এগুলোর দাম বেড়ে গেছে।","Brother, the Rohingyas came to Bangladesh about many problems, what were they?","In Bangladesh our income is low but expenditure is high. Citizens of Bangladesh are also not getting proper facilities. Even though foreign countries blocked money for them, food and raw curry remained for them all in Bangladesh. Eg, potato/dal/oil. They are not bringing them here by air. Everything is bought from our country and given to them. As a result, we used to buy 20 taka for 1 pore, now we have to buy it for 40 taka. Maybe because of their arrival, their prices have increased.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383
